Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2019/03/14,12:45:00,114 30/32,114 30/32,114 29.75/32,114 30/32,762,91,51,711
2019/03/14,12:50:00,114 30/32,114 30.25/32,114 29.75/32,114 30.25/32,4401,512,1970,2431
2019/03/14,12:55:00,114 30.25/32,114 30.5/32,114 30.25/32,114 30.5/32,636,90,103,533
2019/03/14,13:00:00,114 30.25/32,114 30.75/32,114 30.25/32,114 30.5/32,2003,387,1043,960
2019/03/14,13:05:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.5/32,810,157,205,605
2019/03/14,13:10:00,114 30.5/32,114 31/32,114 30.5/32,114 30.75/32,2137,382,368,1769
2019/03/14,13:15:00,114 30.75/32,114 30.75/32,114 30.5/32,114 30.5/32,2881,289,2390,491
2019/03/14,13:20:00,114 30.25/32,114 30.25/32,114 29.25/32,114 29.25/32,5472,759,4036,1436
2019/03/14,13:25:00,114 29/32,114 29.25/32,114 28.75/32,114 29.25/32,4562,501,1849,2713
2019/03/14,13:30:00,114 29.25/32,114 29.75/32,114 29.25/32,114 29.75/32,6584,641,2954,3630
2019/03/14,13:35:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.75/32,2877,312,1493,1384
2019/03/14,13:40:00,114 29.75/32,114 30/32,114 29.5/32,114 29.5/32,2615,294,1441,1174
2019/03/14,13:45:00,114 29.75/32,114 30/32,114 29.5/32,114 29.75/32,4969,448,2328,2641
2019/03/14,13:50:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.75/32,1904,223,553,1351
2019/03/14,13:55:00,114 29.5/32,114 29.75/32,114 29/32,114 29.5/32,13721,1145,8782,4939
2019/03/14,14:00:00,114 29.25/32,114 29.75/32,114 29.25/32,114 29.5/32,7303,541,2706,4597
2019/03/14,14:05:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.5/32,2745,247,2199,546
2019/03/14,14:10:00,114 29.5/32,114 29.5/32,114 29/32,114 29.5/32,3226,323,2156,1070
2019/03/14,14:15:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1547,146,1484,63
2019/03/14,14:20:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1736,147,9,1727
2019/03/14,14:25:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,2074,150,6,2068
2019/03/14,14:30:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,234,59,164,70
2019/03/14,14:35:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1176,77,12,1164
2019/03/14,14:40:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.5/32,672,50,126,546
2019/03/14,14:45:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,659,63,280,379
2019/03/14,14:50:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1579,140,543,1036
2019/03/14,14:55:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1138,161,824,314
2019/03/14,15:00:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,616,134,292,324
2019/03/14,15:05:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,854,134,714,140
2019/03/14,15:10:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,698,133,489,209
2019/03/14,15:15:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,446,14,215,231
2019/03/14,15:20:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,256,15,5,251
2019/03/14,15:25:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,501,39,364,137
2019/03/14,15:30:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,1245,86,5,1240
2019/03/14,15:35:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,3979,231,3825,154
2019/03/14,15:40:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,259,31,47,212
2019/03/14,15:45:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,122,24,75,47
2019/03/14,15:50:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,268,25,31,237
2019/03/14,15:55:00,114 29.25/32,114 29.25/32,114 28.75/32,114 28.75/32,4161,366,2745,1416
2019/03/14,17:00:00,114 29.25/32,114 29.5/32,114 29/32,114 29.5/32,1102,74,413,689
2019/03/14,17:05:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,3,3,2,1
2019/03/14,17:10:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,13,5,0,13
2019/03/14,17:15:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.5/32,19,3,14,5
2019/03/14,17:20:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.5/32,260,25,219,41
2019/03/14,17:25:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,413,35,46,367
2019/03/14,17:30:00,114 29.25/32,114 29.25/32,114 29/32,114 29.25/32,122,10,33,89
2019/03/14,17:35:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,5,5,0,5
2019/03/14,17:40:00,114 29/32,114 29/32,114 29/32,114 29/32,1,1,1,0
2019/03/14,17:45:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,3,3,0,3
2019/03/14,17:55:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,5,5,0,5
2019/03/14,18:00:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,75,10,0,75
2019/03/14,18:05:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,3,2,3,0
2019/03/14,18:10:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,1,1,1,0
2019/03/14,18:15:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,162,30,26,136
2019/03/14,18:20:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,213,43,41,172
2019/03/14,18:25:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,60,24,20,40
2019/03/14,18:30:00,114 30/32,114 30/32,114 30/32,114 30/32,413,88,238,175
2019/03/14,18:35:00,114 30/32,114 30.75/32,114 30/32,114 30.5/32,1294,168,308,986
2019/03/14,18:40:00,114 30.5/32,114 30.5/32,114 30.5/32,114 30.5/32,99,15,1,98
2019/03/14,18:45:00,114 30.75/32,114 30.75/32,114 30.5/32,114 30.5/32,327,62,234,93
2019/03/14,18:50:00,114 30.5/32,114 30.5/32,114 30.5/32,114 30.5/32,38,9,34,4
2019/03/14,18:55:00,114 30.25/32,114 30.25/32,114 30/32,114 30/32,1159,113,1153,6
2019/03/14,19:00:00,114 30/32,114 30/32,114 29.5/32,114 29.5/32,790,123,680,110
2019/03/14,19:05:00,114 29.25/32,114 29.5/32,114 29/32,114 29.25/32,1338,166,505,833
2019/03/14,19:10:00,114 29.25/32,114 29.25/32,114 29/32,114 29/32,634,104,398,236
2019/03/14,19:15:00,114 29/32,114 29.5/32,114 29/32,114 29.5/32,539,76,149,390
2019/03/14,19:20:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,112,18,58,54
2019/03/14,19:25:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,140,11,138,2
2019/03/14,19:30:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,418,63,29,389
2019/03/14,19:35:00,114 29.25/32,114 29.25/32,114 29/32,114 29/32,299,88,197,102
2019/03/14,19:40:00,114 29/32,114 29/32,114 29/32,114 29/32,64,19,60,4
2019/03/14,19:45:00,114 28.75/32,114 28.75/32,114 28.25/32,114 28.25/32,589,91,569,20
2019/03/14,19:50:00,114 28.25/32,114 28.25/32,114 28.25/32,114 28.25/32,287,33,199,88
2019/03/14,19:55:00,114 28.25/32,114 28.75/32,114 28/32,114 28.75/32,1019,116,225,794
2019/03/14,20:00:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,70,18,0,70
2019/03/14,20:05:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,34,10,0,34
2019/03/14,20:10:00,114 28.75/32,114 29/32,114 28.75/32,114 29/32,180,24,61,119
2019/03/14,20:15:00,114 29/32,114 29/32,114 29/32,114 29/32,56,16,0,56
2019/03/14,20:20:00,114 29/32,114 29/32,114 28.75/32,114 28.75/32,236,44,205,31
2019/03/14,20:25:00,114 29/32,114 29/32,114 28.75/32,114 28.75/32,235,39,119,116
2019/03/14,20:30:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.5/32,48,15,5,43
2019/03/14,20:35:00,114 28.5/32,114 29/32,114 28.5/32,114 28.75/32,513,106,284,229
2019/03/14,20:40:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,28,8,0,28
2019/03/14,20:45:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,401,59,298,103
2019/03/14,20:50:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,432,58,254,178
2019/03/14,20:55:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,123,24,77,46
2019/03/14,21:00:00,114 28.75/32,114 29/32,114 28.75/32,114 29/32,48,18,17,31
2019/03/14,21:05:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,88,23,75,13
2019/03/14,21:10:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,52,14,0,52
2019/03/14,21:15:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.75/32,7,6,2,5
2019/03/14,21:20:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,6,6,0,6
2019/03/14,21:25:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.75/32,56,14,50,6
2019/03/14,21:30:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.75/32,122,15,40,82
2019/03/14,21:35:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,456,87,111,345
2019/03/14,21:40:00,114 29/32,114 29/32,114 28.75/32,114 28.75/32,657,79,500,157
2019/03/14,21:45:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.5/32,645,50,511,134
2019/03/14,21:50:00,114 28.5/32,114 28.75/32,114 28.5/32,114 28.75/32,48,13,43,5
2019/03/14,21:55:00,114 28.75/32,114 28.75/32,114 28.5/32,114 28.75/32,32,16,1,31
2019/03/14,22:00:00,114 28.75/32,114 29/32,114 28.5/32,114 29/32,382,45,73,309
2019/03/14,22:05:00,114 29/32,114 29.5/32,114 29/32,114 29.5/32,1261,184,107,1154
2019/03/14,22:10:00,114 29.75/32,114 30.25/32,114 29.75/32,114 30.25/32,428,85,99,329
2019/03/14,22:15:00,114 30.25/32,114 30.5/32,114 30/32,114 30.5/32,510,80,58,452
2019/03/14,22:20:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,534,80,424,110
2019/03/14,22:25:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,108,9,0,108
2019/03/14,22:30:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,333,73,151,182
2019/03/14,22:35:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,306,57,107,199
2019/03/14,22:40:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,220,30,73,147
2019/03/14,22:45:00,114 30/32,114 30/32,114 30/32,114 30/32,351,58,161,190
2019/03/14,22:50:00,114 29.75/32,114 30/32,114 29.5/32,114 29.5/32,600,109,446,154
2019/03/14,22:55:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,298,41,200,98
2019/03/14,23:00:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,345,27,52,293
2019/03/14,23:05:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,55,13,51,4
2019/03/14,23:10:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,337,54,79,258
2019/03/14,23:15:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,163,25,50,113
2019/03/14,23:20:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,277,35,277,0
2019/03/14,23:25:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,55,7,0,55
2019/03/14,23:30:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,3,3,0,3
2019/03/14,23:35:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.5/32,8,8,1,7
2019/03/14,23:45:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.75/32,23,5,20,3
2019/03/14,23:55:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.75/32,97,17,86,11
2019/03/15,0:00:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,10,4,0,10
2019/03/15,0:05:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,755,219,149,606
2019/03/15,0:15:00,114 30/32,114 30.25/32,114 30/32,114 30/32,1267,201,529,738
2019/03/15,0:25:00,114 30/32,114 30.25/32,114 30/32,114 30.25/32,6,3,1,5
2019/03/15,0:30:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,1,1,0,1
2019/03/15,0:35:00,114 30/32,114 30/32,114 30/32,114 30/32,6,3,6,0
2019/03/15,0:40:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,116,21,0,116
2019/03/15,0:45:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,7,2,0,7
2019/03/15,0:50:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,550,100,370,180
2019/03/15,0:55:00,114 30/32,114 30/32,114 30/32,114 30/32,1137,135,531,606
2019/03/15,1:00:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,119,13,5,114
2019/03/15,1:05:00,114 30/32,114 30.25/32,114 30/32,114 30/32,22,8,21,1
2019/03/15,1:10:00,114 30/32,114 30.25/32,114 30/32,114 30/32,911,84,776,135
2019/03/15,1:15:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,6,5,1,5
2019/03/15,1:20:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,107,19,0,107
2019/03/15,1:25:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,48,4,0,48
2019/03/15,1:30:00,114 30/32,114 30.25/32,114 30/32,114 30.25/32,448,33,120,328
2019/03/15,1:35:00,114 30/32,114 30.5/32,114 30/32,114 30.25/32,2523,200,2076,447
2019/03/15,1:40:00,114 30.25/32,114 30.5/32,114 30.25/32,114 30.5/32,360,24,31,329
2019/03/15,1:45:00,114 30.5/32,114 30.5/32,114 30.5/32,114 30.5/32,1,1,0,1
2019/03/15,1:50:00,114 30.5/32,114 30.75/32,114 30.5/32,114 30.5/32,742,69,338,404
2019/03/15,1:55:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.5/32,1107,53,1095,12
2019/03/15,2:00:00,114 30.5/32,114 31/32,114 30.25/32,114 30.5/32,3366,329,2621,745
2019/03/15,2:05:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.25/32,263,75,73,190
2019/03/15,2:10:00,114 30.25/32,114 30.5/32,114 29.75/32,114 29.75/32,690,104,532,158
2019/03/15,2:15:00,114 29.75/32,114 30.25/32,114 29.75/32,114 30.25/32,1328,201,319,1009
2019/03/15,2:20:00,114 30.25/32,114 30.25/32,114 30.25/32,114 30.25/32,523,92,398,125
2019/03/15,2:25:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.25/32,833,105,548,285
2019/03/15,2:30:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,1026,116,775,251
2019/03/15,2:35:00,114 30.5/32,114 30.75/32,114 30.5/32,114 30.5/32,3758,273,1501,2257
2019/03/15,2:40:00,114 30.5/32,114 30.75/32,114 30.5/32,114 30.75/32,1531,106,500,1031
2019/03/15,2:45:00,114 30.75/32,114 30.75/32,114 30.5/32,114 30.75/32,1296,100,15,1281
2019/03/15,2:50:00,114 30.75/32,114 30.75/32,114 30.75/32,114 30.75/32,3059,210,566,2493
2019/03/15,2:55:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.25/32,2056,274,1795,261
2019/03/15,3:00:00,114 30.25/32,114 30.5/32,114 30.25/32,114 30.5/32,1840,70,568,1272
2019/03/15,3:05:00,114 30.5/32,114 30.5/32,114 30.5/32,114 30.5/32,1,1,1,0
2019/03/15,3:10:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.25/32,539,107,440,99
2019/03/15,3:15:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.5/32,1582,85,220,1362
2019/03/15,3:20:00,114 30.5/32,114 30.5/32,114 30.25/32,114 30.25/32,415,62,377,38
2019/03/15,3:25:00,114 30/32,114 30/32,114 29.75/32,114 29.75/32,1666,188,1246,420
2019/03/15,3:30:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,401,67,158,243
2019/03/15,3:35:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,1223,166,815,408
2019/03/15,3:40:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,696,88,147,549
2019/03/15,3:45:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,573,91,248,325
2019/03/15,3:50:00,114 30/32,114 30/32,114 30/32,114 30/32,1095,149,631,464
2019/03/15,3:55:00,114 29.75/32,114 30/32,114 29.5/32,114 30/32,771,126,437,334
2019/03/15,4:00:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.75/32,1236,182,903,333
2019/03/15,4:05:00,114 29.5/32,114 30/32,114 29.5/32,114 29.5/32,406,68,164,242
2019/03/15,4:10:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,701,122,234,467
2019/03/15,4:15:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,635,80,301,334
2019/03/15,4:20:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,32,6,3,29
2019/03/15,4:25:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,90,10,87,3
2019/03/15,4:30:00,114 30/32,114 30.25/32,114 29.75/32,114 29.75/32,672,80,279,393
2019/03/15,4:35:00,114 30/32,114 30/32,114 29.75/32,114 30/32,28,13,11,17
2019/03/15,4:40:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,343,58,89,254
2019/03/15,4:45:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,268,32,266,2
2019/03/15,4:50:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,544,54,3,541
2019/03/15,4:55:00,114 30/32,114 30/32,114 29.75/32,114 29.75/32,135,18,3,132
2019/03/15,5:00:00,114 29.75/32,114 29.75/32,114 29.75/32,114 29.75/32,478,107,294,184
2019/03/15,5:05:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,370,51,222,148
2019/03/15,5:10:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,325,30,300,25
2019/03/15,5:15:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,716,62,174,542
2019/03/15,5:20:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,8,2,0,8
2019/03/15,5:25:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,1510,192,806,704
2019/03/15,5:30:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.5/32,1394,131,372,1022
2019/03/15,5:35:00,114 29.5/32,114 29.5/32,114 29.5/32,114 29.5/32,2762,297,1331,1431
2019/03/15,5:40:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.5/32,241,34,90,151
2019/03/15,5:45:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,209,65,124,85
2019/03/15,5:50:00,114 29.5/32,114 29.5/32,114 29/32,114 29/32,1148,101,918,230
2019/03/15,5:55:00,114 29/32,114 29/32,114 29/32,114 29/32,1911,374,1254,657
2019/03/15,6:00:00,114 29/32,114 29/32,114 28.75/32,114 28.75/32,1542,254,673,869
2019/03/15,6:05:00,114 28.75/32,114 28.75/32,114 28.75/32,114 28.75/32,926,162,746,180
2019/03/15,6:10:00,114 29/32,114 29.25/32,114 28.75/32,114 29/32,1034,165,573,461
2019/03/15,6:15:00,114 29/32,114 29.25/32,114 28.75/32,114 29.25/32,1481,239,479,1002
2019/03/15,6:20:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,207,35,0,207
2019/03/15,6:25:00,114 29.25/32,114 29.25/32,114 29.25/32,114 29.25/32,446,46,0,446
2019/03/15,6:30:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,1483,103,373,1110
2019/03/15,6:35:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,28,8,2,26
2019/03/15,6:40:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,129,34,14,115
2019/03/15,6:45:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,157,45,39,118
2019/03/15,6:50:00,114 29.5/32,114 30/32,114 29.25/32,114 30/32,2774,318,946,1828
2019/03/15,6:55:00,114 30/32,114 30.25/32,114 30/32,114 30.25/32,767,95,66,701
2019/03/15,7:00:00,114 30.25/32,114 30.25/32,114 30/32,114 30/32,306,70,61,245
2019/03/15,7:05:00,114 30/32,114 30.25/32,114 30/32,114 30.25/32,5056,640,2235,2821
2019/03/15,7:10:00,114 30/32,114 30.25/32,114 29.5/32,114 29.5/32,4196,393,3407,789
2019/03/15,7:15:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.5/32,434,67,430,4
2019/03/15,7:20:00,114 29.5/32,114 30.25/32,114 29.5/32,114 30.25/32,5703,525,1874,3829
2019/03/15,7:25:00,114 30.25/32,114 30.25/32,114 30/32,114 30.25/32,1509,110,115,1394
2019/03/15,7:30:00,114 30.25/32,114 30.75/32,114 30/32,114 30.5/32,5490,569,2268,3222
2019/03/15,7:35:00,114 30.75/32,114 31/32,114 30.5/32,114 30.75/32,4302,285,2557,1745
2019/03/15,7:40:00,114 30.75/32,114 31.5/32,114 30.5/32,114 31.25/32,14026,1025,5871,8155
2019/03/15,7:45:00,114 31.25/32,114 31.5/32,114 31.25/32,114 31.5/32,6892,573,2477,4415
2019/03/15,7:50:00,114 31.5/32,114 31.75/32,114 31/32,114 31.75/32,9523,862,2581,6942
2019/03/15,7:55:00,114 31.75/32,115 0/32,114 31.75/32,114 31.75/32,4237,613,2400,1837
2019/03/15,8:00:00,114 31.75/32,115 0.5/32,114 31.5/32,115 0.25/32,7631,611,1426,6205
2019/03/15,8:05:00,115 0.25/32,115 1/32,115 0.25/32,115 1/32,8626,834,2037,6589
2019/03/15,8:10:00,115 1/32,115 1.5/32,115 1/32,115 1.5/32,11211,784,2736,8475
2019/03/15,8:15:00,115 1.5/32,115 2.25/32,115 1.25/32,115 1.75/32,26699,1997,12227,14472
2019/03/15,8:20:00,115 1.75/32,115 2.25/32,115 1.75/32,115 1.75/32,10202,841,5133,5069
2019/03/15,8:25:00,115 1.75/32,115 2/32,115 1.75/32,115 2/32,13972,1172,5714,8258
2019/03/15,8:30:00,115 2/32,115 3.5/32,115 2/32,115 3.5/32,18214,1469,5576,12638
2019/03/15,8:35:00,115 3.5/32,115 4.25/32,115 3/32,115 4.25/32,15781,1505,8213,7568
2019/03/15,8:40:00,115 4.25/32,115 4.5/32,115 3.5/32,115 3.75/32,17447,1682,10199,7248
2019/03/15,8:45:00,115 3.75/32,115 4.25/32,115 3.25/32,115 3.5/32,8474,991,5029,3445
2019/03/15,8:50:00,115 3.5/32,115 3.5/32,115 3.25/32,115 3.5/32,4947,627,2805,2142
2019/03/15,8:55:00,115 3.5/32,115 3.75/32,115 3.25/32,115 3.5/32,9841,1061,5276,4565
2019/03/15,9:00:00,115 3.5/32,115 3.5/32,115 3/32,115 3.25/32,10321,861,3539,6782
2019/03/15,9:05:00,115 3.25/32,115 3.25/32,115 2.5/32,115 3/32,8995,862,4949,4046
2019/03/15,9:10:00,115 3.25/32,115 3.5/32,115 3/32,115 3.25/32,4119,510,1258,2861
2019/03/15,9:15:00,115 3.5/32,115 4.75/32,115 3.5/32,115 4.25/32,9568,1018,2284,7284
2019/03/15,9:20:00,115 4.25/32,115 4.5/32,115 3.75/32,115 4/32,5453,675,3112,2341
2019/03/15,9:25:00,115 3.75/32,115 4.25/32,115 3.75/32,115 3.75/32,10449,944,4530,5919
2019/03/15,9:30:00,115 3.5/32,115 3.75/32,115 3.25/32,115 3.5/32,3315,452,1986,1329
2019/03/15,9:35:00,115 3.75/32,115 4.5/32,115 3.5/32,115 4/32,8567,1142,3963,4604
2019/03/15,9:40:00,115 4/32,115 4.25/32,115 3.75/32,115 3.75/32,5377,543,3801,1576
2019/03/15,9:45:00,115 3.5/32,115 4/32,115 3.25/32,115 3.5/32,6041,600,2799,3242
2019/03/15,9:50:00,115 3.75/32,115 3.75/32,115 3.25/32,115 3.25/32,2841,205,2059,782
2019/03/15,9:55:00,115 3.5/32,115 3.5/32,115 2.75/32,115 2.75/32,5182,542,3825,1357
2019/03/15,10:00:00,115 3/32,115 3/32,115 2.5/32,115 2.75/32,7322,735,3644,3678
2019/03/15,10:05:00,115 2.75/32,115 2.75/32,115 1.75/32,115 1.75/32,6369,718,4637,1732
2019/03/15,10:10:00,115 1.75/32,115 2.25/32,115 1.75/32,115 2.25/32,5570,541,2289,3281
2019/03/15,10:15:00,115 2/32,115 2.25/32,115 1.75/32,115 2.25/32,6277,623,1798,4479
2019/03/15,10:20:00,115 2.25/32,115 2.25/32,115 1.75/32,115 1.75/32,7355,758,3956,3399
2019/03/15,10:25:00,115 1.75/32,115 2/32,115 1.5/32,115 1.75/32,2511,400,1482,1029
2019/03/15,10:30:00,115 1.75/32,115 2/32,115 1.25/32,115 1.25/32,7130,784,4836,2294
2019/03/15,10:35:00,115 1.25/32,115 1.75/32,115 1.25/32,115 1.25/32,5253,510,2407,2846
2019/03/15,10:40:00,115 1.25/32,115 1.5/32,115 0.75/32,115 0.75/32,9641,966,7230,2411
2019/03/15,10:45:00,115 0.75/32,115 1/32,115 0.5/32,115 0.5/32,12643,1063,11274,1369
2019/03/15,10:50:00,115 0.5/32,115 0.75/32,115 0.25/32,115 0.5/32,17984,1300,8098,9886
2019/03/15,10:55:00,115 0.75/32,115 1/32,115 0.5/32,115 1/32,5985,545,2007,3978
2019/03/15,11:00:00,115 1/32,115 1/32,115 0.75/32,115 0.75/32,8144,734,5331,2813
2019/03/15,11:05:00,115 0.75/32,115 1/32,115 0.25/32,115 0.25/32,5827,551,4065,1762
2019/03/15,11:10:00,115 0.5/32,115 0.5/32,115 0.25/32,115 0.25/32,8454,679,4637,3817
2019/03/15,11:15:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.5/32,11269,907,7500,3769
2019/03/15,11:20:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.5/32,291,70,273,18
2019/03/15,11:25:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.25/32,8581,750,4036,4545
2019/03/15,11:30:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.25/32,3923,334,1273,2650
2019/03/15,11:35:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.25/32,2774,270,2290,484
2019/03/15,11:40:00,115 0.25/32,115 0.5/32,115 0.25/32,115 0.25/32,2321,320,1180,1141
2019/03/15,11:45:00,115 0.25/32,115 0.75/32,115 0.25/32,115 0.5/32,1849,253,652,1197
2019/03/15,11:50:00,115 0.5/32,115 1.25/32,115 0.5/32,115 1.25/32,5950,751,2202,3748
2019/03/15,11:55:00,115 1.25/32,115 1.5/32,115 1/32,115 1/32,4184,554,1871,2313
2019/03/15,12:00:00,115 1.25/32,115 1.25/32,115 1/32,115 1.25/32,4022,414,259,3763
2019/03/15,12:05:00,115 1.25/32,115 1.25/32,115 1/32,115 1/32,3816,359,1801,2015
